second,track_angle,altitude,groundspeed,on_taxiway
6980.0,273.216726127285,970.1875,131.0,0.0
6981.0,272.93520238177797,955.09375,131.0,0.0
6982.0,271.998638368415,946.640625,131.0,0.0
6983.0,271.757865728032,935.09375,131.0,0.0
6984.0,271.609322216799,926.640625,131.35546875,0.0
6985.0,272.062499221851,914.640625,132.0,0.0
6986.0,272.611803729524,902.1875,132.0,0.0
6987.0,272.84516504047997,886.640625,132.35546875,0.0
6988.0,272.870215223171,874.640625,133.0,0.0
6989.0,272.870199249126,862.640625,132.64453125,0.0
6990.0,272.566695016809,850.1875,132.0,0.0
6991.0,272.204464176745,834.640625,131.64453125,0.0
6992.0,272.268520236307,823.09375,131.0,0.0
6993.0,272.400355235034,814.640625,131.0,0.0
6994.0,272.53219023376,803.09375,131.0,0.0
6995.0,272.990631285641,794.640625,131.0,0.0
6996.0,272.92760830788797,782.640625,131.35546875,0.0
6997.0,272.773808796396,770.1875,132.0,0.0
6998.0,273.226985801448,754.640625,132.0,0.0
6999.0,273.67611319796697,742.640625,132.0,0.0
7000.0,273.962962740218,731.09375,132.0,0.0
7001.0,273.619648234104,722.1875,132.35546875,0.0
7002.0,272.573229708825,706.640625,133.0,0.0
7003.0,272.23801441978,694.1875,133.0,0.0
7004.0,272.930458858435,679.09375,133.0,0.0
7005.0,272.854941088532,669.734375,133.0,0.0
7006.0,273.24220858124403,651.09375,133.0,0.0
7007.0,273.409660379858,642.1875,133.0,0.0
7008.0,273.065312791936,626.640625,133.0,0.0
7009.0,273.254811812513,614.1875,133.0,0.0
7010.0,272.933461819165,599.09375,133.0,0.0
7011.0,272.382026560723,590.1875,133.0,0.0
7012.0,272.360639870313,574.640625,132.64453125,0.0
7013.0,272.123069111404,562.640625,132.0,0.0
7014.0,271.837434601185,550.640625,132.0,0.0
7015.0,271.61344754398397,538.1875,132.0,0.0
7016.0,271.79281203998903,522.640625,132.0,0.0
7017.0,271.731021279382,510.640625,131.64453125,0.0
7018.0,271.62116676746604,498.640625,131.0,0.0
7019.0,271.161588407513,486.640625,131.0,0.0
7020.0,271.186025341595,474.640625,131.35546875,0.0
7021.0,271.599376098806,462.1875,132.0,0.0
7022.0,272.3642788656,447.09375,132.0,0.0
7023.0,272.804403740787,438.640625,132.0,0.0
7024.0,273.084118657862,427.09375,132.0,0.0
7025.0,272.740804151749,418.1875,132.0,0.0
7026.0,271.99787388474203,402.1875,132.0,0.0
7027.0,271.602839304226,387.09375,132.0,0.0
7028.0,272.012639933965,378.640625,132.0,0.0
7029.0,272.236483683577,366.1875,132.35546875,0.0
7030.0,272.41226368188,349.734375,133.0,0.0
7031.0,272.176672379128,330.1875,133.0,0.0
7032.0,272.021744817205,314.1875,133.0,0.0
7033.0,272.19339807675,298.1875,133.0,0.0
7034.0,272.716603345878,282.640625,133.0,0.0
7035.0,272.734837371162,270.1875,133.0,0.0
7036.0,272.744324276894,254.1875,133.0,0.0
7037.0,272.462808518409,239.09375,132.64453125,0.0
7038.0,272.436717266887,230.640625,132.35546875,0.0
7039.0,272.08584812375705,218.640625,132.64453125,0.0
7040.0,272.181545539061,206.640625,132.35546875,0.0
7041.0,272.660805808614,194.1875,133.0,0.0
7042.0,273.188129829476,178.640625,133.0,0.0
7043.0,273.028461092711,166.640625,133.0,0.0
7044.0,272.479629029607,154.1875,133.0,0.0
7045.0,272.18988375467603,138.640625,133.0,0.0
7046.0,272.251690489328,126.1875,133.0,0.0
7047.0,272.595695848916,110.640625,133.35546875,0.0
7048.0,272.26844223647004,97.734375,133.64453125,0.0
7049.0,272.132496473031,79.09375,133.0,0.0
7050.0,272.348102719174,70.640625,133.0,0.0
7051.0,273.010689079237,57.734375,133.0,0.0
7052.0,273.73585257979,38.640625,133.0,0.0
7053.0,273.853944595176,27.09375,133.0,0.0
7054.0,272.965444333124,18.640625,133.0,0.0
7055.0,272.071459586432,7.09375,133.0,0.0
7056.0,271.70565551161496,-1.359375,133.0,0.0
7057.0,271.723509259668,-13.8125,133.0,0.0
7058.0,272.396403275576,-30.265625,133.0,0.0
7059.0,272.55844827756,-49.359375,133.0,0.0
7060.0,272.320877518651,-60.0,132.64453125,0.0
7061.0,272.338731266704,-61.8125,131.64453125,0.0
7062.0,272.404648766067,-76.0,130.64453125,0.0
7063.0,272.578449308212,-74.640625,129.2890625,0.0
7064.0,272.623522358219,-63.546875,127.2890625,0.0
7065.0,272.038526328484,-62.265625,124.578125,0.0
7066.0,271.964379312675,-80.0,120.578125,0.0
7067.0,272.339040572331,-80.453125,116.578125,0.0
7068.0,273.004869759548,-83.09375,112.578125,0.0
7069.0,273.404477533419,-75.09375,108.578125,0.0
7070.0,272.238580264617,-68.0,104.93359375,0.0
7071.0,271.320794856591,-67.546875,101.93359375,0.0
7072.0,271.357639601222,-63.546875,98.578125,0.0
7073.0,271.83690785779703,-59.546875,94.93359375,0.0
7074.0,272.971216382226,-56.0,91.93359375,0.0
7075.0,272.949169718051,-55.09375,88.93359375,0.0
7076.0,272.672453489301,-48.0,85.578125,0.0
7077.0,272.69030723735403,-48.0,81.93359375,0.0
7078.0,273.05971299499,-47.546875,78.93359375,0.0
7079.0,273.14287051915403,-44.0,75.578125,0.0
7080.0,272.824544386269,-43.546875,71.93359375,0.0
7081.0,273.057996393444,-40.0,68.93359375,0.0
7082.0,273.387575903238,-40.0,65.93359375,0.0
7083.0,272.876044022861,-39.546875,62.578125,0.0
7084.0,272.63615535362703,-36.0,58.93359375,0.0
7085.0,272.763871600619,-36.0,55.93359375,0.0
7086.0,273.546628115466,-36.0,52.578125,0.0
7087.0,273.33781093069,-36.0,48.93359375,0.0
7088.0,272.697695519048,-36.0,45.93359375,0.0
7089.0,272.32004427092096,-35.546875,42.93359375,0.0
7090.0,272.293945032376,-32.0,39.578125,0.0
7091.0,272.43149851955,-32.453125,35.93359375,0.0
7092.0,272.45280742645303,-35.546875,32.93359375,0.0
7093.0,272.45280742645303,-32.0,29.93359375,0.0
7094.0,272.45280742645303,-32.0,28.0,0.0
7095.0,272.149319168181,-32.0,27.64453125,0.0
7096.0,271.494278900325,-32.0,27.0,0.0
7097.0,271.094663139433,-32.0,26.64453125,0.0
7098.0,270.743111129851,-32.0,26.0,0.0
7099.0,271.302023895085,-32.0,25.64453125,0.0
7100.0,271.398151397705,-32.0,25.0,0.0
7101.0,271.398151397705,-32.0,25.0,0.0
7102.0,271.701639655978,-32.0,24.64453125,0.0
7103.0,271.446215149016,-32.0,24.0,0.0
7104.0,271.398151397705,-32.0,23.64453125,0.0
7105.0,271.398151397705,-32.453125,23.0,0.0
7106.0,271.701639655978,-35.546875,23.0,0.0
7107.0,271.446215149016,-32.453125,22.64453125,0.0
7108.0,271.398151397705,-36.0,22.0,0.0
7109.0,271.701639655978,-35.546875,22.0,0.0
7110.0,271.749703407288,-32.0,21.64453125,0.0
7111.0,271.749703407288,-32.453125,21.0,0.0
7112.0,272.05319166556,-35.09375,21.0,0.0
7113.0,271.797767158598,-27.546875,21.0,0.0
7114.0,271.446215149016,-24.0,21.0,0.0
7115.0,271.094663139433,-24.453125,21.0,0.0
7116.0,271.046599388123,-28.0,21.0,0.0
7117.0,271.046599388123,-28.0,21.0,0.0
7118.0,271.046599388123,-28.0,20.64453125,0.0
7119.0,271.350087646395,-28.0,20.0,0.0
7120.0,271.701639655978,-28.0,20.0,0.0
7121.0,272.05319166556,-27.546875,20.0,0.0
7122.0,272.10125541687,-24.0,20.0,0.0
7123.0,272.10125541687,-24.453125,20.0,0.0
7124.0,272.10125541687,-28.0,20.0,0.0
7125.0,272.10125541687,-28.0,20.0,0.0
7126.0,272.10125541687,-28.0,19.64453125,0.0
7127.0,272.708231933415,-28.0,19.0,0.0
7128.0,273.41133595258,-28.0,18.64453125,0.0
7129.0,274.114439971745,-28.0,17.64453125,1.0
7130.0,275.424520507455,-28.0,17.0,1.0
7131.0,277.741193320602,-28.0,16.64453125,1.0
7132.0,282.022986937314,-28.0,15.64453125,1.0
7133.0,287.200139578432,-28.0,14.64453125,1.0
7134.0,292.776907980442,-28.0,14.35546875,1.0
7135.0,298.705228392035,-28.0,15.0,1.0
7136.0,305.288589071482,-28.0,15.0,1.0
7137.0,312.575053770095,-28.453125,15.0,1.0
7138.0,320.2611342296,-32.0,15.35546875,1.0
7139.0,327.995278440416,-32.0,16.0,1.0
7140.0,335.729422651231,-32.0,16.0,1.0
7141.0,342.553102087229,-31.546875,16.0,1.0
7142.0,348.01863723620795,-28.0,16.0,1.0
7143.0,352.077964346856,-28.0,16.0,1.0
7144.0,355.338059935719,-28.0,16.0,1.0
7145.0,357.89505150541703,-28.0,16.0,1.0
7146.0,359.445450797677,-28.0,16.0,1.0
7147.0,0.557444106787443,-28.0,16.0,1.0
7148.0,1.00659227743745,-27.546875,16.0,1.0
7149.0,1.66163254529238,-24.0,16.0,1.0
7150.0,2.66822482272983,-24.453125,16.0,1.0
7151.0,4.63334562629461,-28.0,15.64453125,1.0
7152.0,7.0461459420621395,-28.0,14.64453125,1.0
7153.0,10.417474783957,-28.0,13.64453125,1.0
7154.0,13.9329948797822,-28.0,13.0,1.0
7155.0,17.7520032338798,-28.0,13.0,1.0
7156.0,22.2260518558323,-28.0,13.0,1.0
7157.0,27.403204496949897,-28.0,12.64453125,1.0
7158.0,32.6764846406877,-28.0,12.0,1.0
7159.0,38.2532530426979,-27.546875,12.0,1.0
7160.0,43.5745969377458,-24.453125,12.0,1.0
7161.0,49.151365339756005,-28.0,12.0,1.0
7162.0,54.472709234803894,-28.0,12.0,1.0
7163.0,59.7459893785417,-28.0,11.64453125,1.0
7164.0,65.3227577805519,-28.0,11.0,1.0
7165.0,70.94758993387221,-28.0,11.0,1.0
7166.0,76.57242208719249,-28.0,11.0,1.0
7167.0,81.28678946569559,-28.0,11.0,1.0
7168.0,84.9465008154511,-28.0,11.0,1.0
7169.0,86.94457961991431,-28.453125,11.0,1.0
7170.0,88.0953631512821,-31.546875,11.0,1.0
7171.0,89.1500191800296,-28.0,11.0,1.0
7172.0,89.5976986922324,-28.0,11.0,1.0
7173.0,89.9492507018149,-28.0,11.0,1.0
7174.0,89.9973144531251,-28.0,11.0,1.0
7175.0,90.3008027113974,-28.0,11.0,1.0
7176.0,90.34886646270759,-28.0,11.35546875,1.0
7177.0,90.6523547209799,-28.0,12.0,1.0
7178.0,90.70041847229021,-28.0,12.0,1.0
7179.0,91.0039067305624,-28.0,12.0,1.0
7180.0,91.05197048187271,-28.0,12.0,1.0
7181.0,91.05197048187271,-28.0,12.0,1.0
7182.0,91.05197048187271,-28.0,12.0,1.0
7183.0,91.05197048187271,-28.0,12.0,1.0
7184.0,91.05197048187271,-28.0,12.0,1.0
7185.0,91.05197048187271,-28.453125,12.0,1.0
7186.0,91.05197048187271,-31.546875,12.0,1.0
7187.0,91.05197048187271,-28.0,12.35546875,1.0
7188.0,91.05197048187271,-28.0,13.0,1.0
7189.0,91.05197048187271,-28.0,13.0,1.0
7190.0,91.05197048187271,-28.0,13.0,1.0
7191.0,91.05197048187271,-28.0,13.0,1.0
7192.0,91.355458740145,-28.0,13.0,1.0
7193.0,91.4035224914552,-28.0,13.0,1.0
7194.0,91.7070107497275,-28.0,13.0,1.0
7195.0,91.75507450103771,-28.0,13.0,1.0
7196.0,91.4515862427652,-28.0,13.0,1.0
7197.0,91.4035224914552,-28.0,13.0,1.0
7198.0,91.1000342331827,-28.0,13.35546875,1.0
7199.0,91.05197048187271,-28.0,14.0,1.0
7200.0,91.05197048187271,-28.0,14.0,1.0
7201.0,90.7484822236001,-28.453125,14.0,1.0
7202.0,90.70041847229021,-31.546875,14.0,1.0
7203.0,91.0039067305624,-28.0,14.0,1.0
7204.0,91.355458740145,-28.0,14.0,1.0
7205.0,91.4035224914552,-28.453125,14.0,1.0
7206.0,91.4035224914552,-31.546875,14.0,1.0
7207.0,91.7070107497275,-28.453125,14.0,1.0
7208.0,91.75507450103771,-32.0,14.0,1.0
7209.0,91.75507450103771,-32.0,14.0,1.0
7210.0,91.75507450103771,-32.0,14.35546875,1.0
7211.0,91.4515862427652,-32.0,15.0,1.0
7212.0,91.4035224914552,-32.0,15.0,1.0
7213.0,91.4035224914552,-32.0,15.0,1.0
7214.0,91.4035224914552,-31.546875,15.0,1.0
7215.0,91.1000342331827,-28.0,15.0,1.0
7216.0,91.05197048187271,-28.0,15.0,1.0
7217.0,91.05197048187271,-28.0,15.0,1.0
7218.0,90.7484822236001,-28.0,15.0,1.0
7219.0,90.70041847229021,-28.0,15.0,1.0
7220.0,91.0039067305624,-28.0,15.0,1.0
7221.0,91.05197048187271,-28.0,15.0,1.0
7222.0,91.355458740145,-28.0,15.0,1.0
7223.0,91.1000342331827,-28.0,15.35546875,1.0
7224.0,91.05197048187271,-28.0,16.0,1.0
7225.0,91.05197048187271,-28.0,16.0,1.0
7226.0,90.7484822236001,-28.0,16.0,1.0
7227.0,90.70041847229021,-28.0,16.0,1.0
7228.0,90.70041847229021,-28.0,16.0,1.0
7229.0,90.70041847229021,-28.0,16.0,1.0
7230.0,90.70041847229021,-28.0,16.0,1.0
7231.0,90.70041847229021,-28.0,16.0,1.0
7232.0,90.3969302140176,-28.0,16.0,1.0
7233.0,90.34886646270759,-28.0,16.0,1.0
7234.0,90.34886646270759,-28.0,16.0,1.0
7235.0,90.34886646270759,-28.0,16.0,1.0
7236.0,90.9558429792523,-28.0,16.35546875,1.0
7237.0,91.355458740145,-28.0,17.0,1.0
7238.0,92.0104990079999,-28.0,17.0,1.0
7239.0,92.10662651062022,-28.0,17.0,1.0
7240.0,91.8031382523477,-28.0,17.0,1.0
7241.0,91.75507450103771,-28.0,17.0,1.0
7242.0,91.4515862427652,-28.0,17.0,1.0
7243.0,91.1000342331827,-28.0,17.0,1.0
7244.0,91.355458740145,-28.0,17.0,1.0
7245.0,91.4035224914552,-28.0,17.0,1.0
7246.0,91.4035224914552,-28.0,17.0,1.0
7247.0,91.4035224914552,-28.0,17.0,1.0
7248.0,91.4035224914552,-28.0,17.0,1.0
7249.0,91.4035224914552,-28.0,17.0,1.0
7250.0,91.7070107497275,-28.0,17.35546875,1.0
7251.0,91.75507450103771,-28.0,18.0,1.0
7252.0,91.75507450103771,-28.0,18.0,1.0
7253.0,91.4515862427652,-28.0,18.0,1.0
7254.0,91.4035224914552,-28.0,18.0,1.0
7255.0,91.4035224914552,-28.0,18.0,1.0
7256.0,91.1000342331827,-28.0,18.0,1.0
7257.0,91.05197048187271,-28.0,18.0,1.0
7258.0,91.05197048187271,-28.0,18.0,1.0
7259.0,91.05197048187271,-28.0,18.0,1.0
7260.0,91.05197048187271,-28.0,18.0,1.0
7261.0,91.05197048187271,-28.0,18.0,1.0
7262.0,90.7484822236001,-28.0,18.0,1.0
7263.0,90.70041847229021,-28.0,18.0,1.0
7264.0,91.0039067305624,-28.0,18.35546875,1.0
7265.0,91.355458740145,-28.0,19.0,1.0
7266.0,91.4035224914552,-28.0,19.0,1.0
7267.0,91.1000342331827,-28.0,19.0,1.0
7268.0,90.7484822236001,-28.0,19.0,1.0
7269.0,90.70041847229021,-28.0,19.0,1.0
7270.0,91.0039067305624,-28.0,19.0,1.0
7271.0,91.05197048187271,-28.0,19.0,1.0
7272.0,91.355458740145,-28.0,19.0,1.0
7273.0,91.1000342331827,-28.0,19.0,1.0
7274.0,91.05197048187271,-28.0,19.0,1.0
7275.0,91.05197048187271,-28.0,19.0,1.0
7276.0,91.05197048187271,-28.0,19.0,1.0
7277.0,91.05197048187271,-28.0,19.35546875,1.0
7278.0,91.05197048187271,-28.0,20.0,1.0
7279.0,91.05197048187271,-28.0,20.0,1.0
7280.0,91.05197048187271,-28.0,20.0,1.0
7281.0,91.05197048187271,-28.0,20.0,1.0
7282.0,91.05197048187271,-28.0,20.0,1.0
7283.0,91.65894699841742,-28.0,20.0,1.0
7284.0,91.75507450103771,-28.0,20.0,1.0
7285.0,91.75507450103771,-28.0,20.0,1.0
7286.0,91.75507450103771,-28.0,20.0,1.0
7287.0,91.75507450103771,-28.0,20.0,1.0
7288.0,91.75507450103771,-28.0,19.64453125,1.0
7289.0,91.4515862427652,-28.0,19.0,1.0
7290.0,91.4035224914552,-28.453125,18.64453125,1.0
7291.0,91.4035224914552,-31.546875,18.0,1.0
7292.0,91.4035224914552,-28.0,17.64453125,1.0
7293.0,91.1000342331827,-28.453125,17.0,1.0
7294.0,91.05197048187271,-31.546875,17.35546875,1.0
7295.0,90.7484822236001,-28.453125,18.0,1.0
7296.0,90.70041847229021,-31.546875,18.0,1.0
7297.0,91.0039067305624,-28.0,18.0,1.0
7298.0,91.05197048187271,-28.0,18.0,1.0
7299.0,91.355458740145,-28.0,18.0,1.0
7300.0,91.4035224914552,-28.0,18.0,1.0
7301.0,91.4035224914552,-28.0,18.0,1.0
7302.0,91.4035224914552,-28.0,18.35546875,1.0
7303.0,91.4035224914552,-28.0,19.0,1.0
7304.0,91.1000342331827,-28.0,19.0,1.0
7305.0,91.05197048187271,-28.0,19.0,1.0
7306.0,90.7484822236001,-28.0,19.0,1.0
7307.0,91.0039067305624,-28.453125,19.0,1.0
7308.0,91.355458740145,-31.546875,19.0,1.0
7309.0,91.4035224914552,-28.0,19.35546875,1.0
7310.0,91.4035224914552,-28.0,20.0,1.0
7311.0,91.1000342331827,-28.0,20.0,1.0
7312.0,91.05197048187271,-28.453125,20.0,1.0
7313.0,91.05197048187271,-32.0,20.0,1.0
7314.0,90.7484822236001,-32.0,20.0,1.0
7315.0,90.70041847229021,-32.0,20.0,1.0
7316.0,91.0039067305624,-32.0,20.0,1.0
7317.0,91.05197048187271,-32.0,20.0,1.0
7318.0,91.355458740145,-32.0,20.0,1.0
7319.0,91.1000342331827,-31.546875,20.0,1.0
7320.0,91.355458740145,-28.453125,20.35546875,1.0
7321.0,91.4035224914552,-32.0,21.0,1.0
7322.0,91.4035224914552,-32.0,21.0,1.0
7323.0,91.7070107497275,-32.0,21.0,1.0
7324.0,91.4515862427652,-31.546875,21.0,1.0
7325.0,91.4035224914552,-28.0,21.0,1.0
7326.0,91.4035224914552,-28.453125,21.0,1.0
7327.0,91.4035224914552,-32.0,20.64453125,1.0
7328.0,91.7070107497275,-32.0,20.0,1.0
7329.0,91.75507450103771,-32.0,20.0,1.0
7330.0,91.4515862427652,-32.0,20.0,1.0
7331.0,91.1000342331827,-32.0,20.0,1.0
7332.0,91.05197048187271,-32.0,20.0,1.0
7333.0,91.05197048187271,-31.546875,20.0,1.0
7334.0,91.05197048187271,-28.0,20.0,1.0
7335.0,91.05197048187271,-28.453125,20.0,1.0
7336.0,90.7484822236001,-32.0,20.0,1.0
7337.0,90.70041847229021,-32.0,20.0,1.0
7338.0,90.70041847229021,-32.0,20.0,1.0
7339.0,90.70041847229021,-32.0,20.0,1.0
7340.0,90.70041847229021,-32.0,20.0,1.0
7341.0,91.0039067305624,-32.0,20.0,1.0
7342.0,91.05197048187271,-32.0,20.0,1.0
7343.0,91.65894699841742,-32.0,20.0,1.0
7344.0,92.05856275930999,-32.0,20.0,1.0
7345.0,91.8031382523477,-32.0,20.0,1.0
7346.0,91.75507450103771,-32.0,20.0,1.0
7347.0,91.4515862427652,-32.0,20.0,1.0
7348.0,91.1000342331827,-32.0,20.0,1.0
7349.0,91.05197048187271,-32.0,20.0,1.0
7350.0,90.7484822236001,-32.0,20.0,1.0
7351.0,90.70041847229021,-32.0,19.64453125,1.0
7352.0,90.70041847229021,-32.0,19.0,1.0
7353.0,90.70041847229021,-32.0,19.0,1.0
7354.0,91.0039067305624,-32.0,19.0,1.0
7355.0,91.05197048187271,-32.0,19.0,1.0
7356.0,91.355458740145,-32.0,19.0,1.0
7357.0,91.4035224914552,-32.0,19.0,1.0
7358.0,91.4035224914552,-32.0,19.0,1.0
7359.0,91.4035224914552,-32.0,19.0,1.0
7360.0,91.4035224914552,-32.0,19.0,1.0
7361.0,91.4035224914552,-31.546875,19.0,1.0
7362.0,91.4035224914552,-28.453125,19.0,1.0
7363.0,91.4035224914552,-32.0,19.0,1.0
7364.0,91.4035224914552,-32.0,19.0,1.0
7365.0,91.4035224914552,-32.0,19.0,1.0
7366.0,91.4035224914552,-32.0,19.0,1.0
7367.0,91.4035224914552,-32.0,19.0,1.0
7368.0,91.1000342331827,-32.0,19.0,1.0
7369.0,91.05197048187271,-32.0,19.0,1.0
7370.0,90.7484822236001,-32.0,19.0,1.0
7371.0,90.70041847229021,-32.0,19.0,1.0
7372.0,91.0039067305624,-32.0,19.0,1.0
7373.0,91.05197048187271,-31.546875,19.0,1.0
7374.0,91.355458740145,-28.0,19.0,1.0
7375.0,91.1000342331827,-28.453125,19.0,1.0
7376.0,91.05197048187271,-31.546875,19.0,1.0
7377.0,91.05197048187271,-28.0,19.0,1.0
7378.0,91.05197048187271,-28.453125,19.0,1.0
7379.0,91.05197048187271,-32.0,19.0,1.0
7380.0,91.05197048187271,-31.546875,19.0,1.0
7381.0,91.05197048187271,-28.0,19.0,1.0
7382.0,91.355458740145,-28.0,19.0,1.0
7383.0,91.4035224914552,-28.453125,19.0,1.0
7384.0,91.7070107497275,-32.0,19.0,1.0
7385.0,91.75507450103771,-32.0,19.0,1.0
7386.0,91.75507450103771,-32.0,19.0,1.0
7387.0,91.75507450103771,-31.546875,19.0,1.0
7388.0,91.4515862427652,-28.453125,19.0,1.0
7389.0,91.4035224914552,-32.0,19.0,1.0
7390.0,91.4035224914552,-32.0,19.0,1.0
7391.0,91.4035224914552,-32.0,19.0,1.0
7392.0,91.4035224914552,-32.0,19.0,1.0
7393.0,92.0104990079999,-32.0,19.0,1.0
7394.0,92.4101147688925,-32.0,18.64453125,1.0
7395.0,92.4581785202028,-32.0,18.0,1.0
7396.0,91.8512020036578,-32.0,17.64453125,1.0
7397.0,91.75507450103771,-32.0,16.64453125,1.0
7398.0,91.75507450103771,-32.0,15.64453125,1.0
7399.0,91.75507450103771,-32.0,14.64453125,1.0
7400.0,91.4515862427652,-32.0,13.64453125,1.0
7401.0,90.7965459749103,-32.0,12.64453125,1.0
7402.0,89.4864654392004,-32.0,12.0,1.0
7403.0,87.16979262605308,-32.0,11.64453125,1.0
7404.0,83.4949755258858,-32.0,11.0,1.0
7405.0,78.7174386456609,-32.0,11.0,1.0
7406.0,73.49222225323321,-31.546875,11.0,1.0
7407.0,68.5224303677678,-28.0,11.35546875,1.0
7408.0,63.6007022336125,-28.0,12.0,1.0
7409.0,58.375485841184904,-28.0,12.0,1.0
7410.0,53.1022056974471,-28.453125,12.0,1.0
7411.0,47.525437295436895,-31.546875,12.0,1.0
7412.0,42.204093400389,-28.0,12.0,1.0
7413.0,36.9308132566512,-28.0,12.35546875,1.0
7414.0,31.6575331129134,-28.0,13.0,1.0
7415.0,26.9912294857204,-28.0,13.0,1.0
7416.0,22.1175651028752,-28.0,13.0,1.0
7417.0,17.195836968720002,-27.546875,13.0,1.0
7418.0,12.2741088345647,-24.453125,12.64453125,1.0
7419.0,7.35238070040941,-28.0,12.0,1.0
7420.0,2.4306525662541403,-27.546875,11.64453125,1.0
7421.0,357.196162644774,-24.0,11.0,1.0
7422.0,351.92141384258906,-24.0,11.0,1.0
7423.0,346.95162195712305,-24.0,11.0,1.0
7424.0,343.243846856058,-24.0,11.35546875,1.0
7425.0,340.942279793322,-24.453125,12.0,1.0
7426.0,340.046920768917,-27.546875,12.0,1.0
7427.0,339.950793266297,-24.0,12.0,1.0
7428.0,339.647305008024,-24.0,12.0,1.0
7429.0,339.902729514987,-23.546875,12.0,1.0
7430.0,340.254281524569,-20.453125,12.0,1.0
7431.0,340.605833534152,-24.0,12.0,1.0
7432.0,340.957385543734,-24.453125,12.0,1.0
7433.0,341.612425811589,-27.546875,12.0,1.0
7434.0,341.40506505593703,-24.453125,12.0,1.0
7435.0,341.053513046355,-28.0,12.0,1.0
7436.0,341.005449295044,-28.0,12.0,1.0
7437.0,341.005449295044,-28.0,12.0,1.0
7438.0,340.701961036772,-28.0,12.0,1.0
7439.0,340.653897285462,-28.453125,12.0,1.0
7440.0,340.653897285462,-31.546875,12.0,1.0
7441.0,340.957385543734,-28.0,12.0,1.0
7442.0,341.005449295044,-28.0,12.0,1.0
7443.0,341.005449295044,-28.0,12.0,1.0
7444.0,341.005449295044,-28.453125,12.0,1.0
7445.0,341.005449295044,-32.453125,12.0,1.0
7446.0,341.005449295044,-35.546875,12.0,1.0
7447.0,341.308937553317,-32.0,12.0,1.0
7448.0,341.357001304627,-32.0,12.0,1.0
7449.0,341.66048956289904,-32.0,12.0,1.0
7450.0,341.708553314209,-31.546875,12.0,1.0
7451.0,341.40506505593703,-28.0,12.0,1.0
7452.0,341.357001304627,-27.546875,12.0,1.0
7453.0,341.357001304627,-24.0,12.0,1.0
7454.0,341.357001304627,-24.453125,11.64453125,1.0
7455.0,341.357001304627,-28.0,11.0,1.0
7456.0,341.357001304627,-28.0,11.0,1.0
7457.0,341.053513046355,-28.453125,11.0,1.0
7458.0,340.701961036772,-31.546875,11.0,1.0
7459.0,340.35040902718896,-28.453125,11.0,1.0
7460.0,340.30234527587896,-32.0,11.0,1.0
7461.0,339.998857017607,-32.453125,11.0,1.0
7462.0,339.950793266297,-35.546875,11.0,1.0
7463.0,339.950793266297,-32.0,11.0,1.0
7464.0,339.343816749752,-32.453125,10.64453125,1.0
7465.0,338.033736214042,-36.0,10.0,1.0
7466.0,336.020551659167,-36.0,10.0,1.0
7467.0,333.00077482685396,-36.0,10.0,1.0
7468.0,329.533318482339,-36.0,10.0,1.0
7469.0,325.714310128242,-36.0,9.64453125,1.0
7470.0,321.847238022834,-35.546875,9.0,1.0
7471.0,318.283654175699,-32.0,9.0,1.0
7472.0,315.071622338146,-32.0,9.0,1.0
7473.0,311.604165993631,-32.0,9.0,1.0
7474.0,308.08864589780603,-32.0,8.64453125,1.0
7475.0,304.57312580198,-32.0,8.0,1.0
7476.0,300.754117447883,-32.453125,8.0,1.0
7477.0,296.887045342475,-36.0,8.0,1.0
7478.0,293.019973237067,-36.0,8.0,1.0
7479.0,289.15290113166003,-36.0,8.0,1.0
7480.0,285.285829026252,-35.546875,8.0,1.0
7481.0,281.418756920844,-32.0,7.64453125,1.0
7482.0,278.462149590254,-32.0,7.0,1.0
7483.0,275.649733513594,-32.0,7.0,1.0
7484.0,273.140805695206,-31.546875,7.0,1.0
7485.0,271.286918144673,-27.546875,7.0,1.0
7486.0,270.43962287157797,-23.546875,7.35546875,1.0
7487.0,270.34349536895803,-20.453125,8.0,1.0
7488.0,270.64698362723,-23.09375,8.0,1.0
7489.0,270.998535636813,-16.90625,8.0,1.0
7490.0,271.350087646395,-24.0,8.0,1.0
7491.0,271.398151397705,-22.1875,8.0,1.0
7492.0,271.398151397705,-9.359375,8.0,1.0
7493.0,271.398151397705,-20.0,8.0,1.0
7494.0,271.701639655978,-20.0,8.0,1.0
7495.0,272.05319166556,-20.0,8.0,1.0
7496.0,272.10125541687,-20.453125,8.0,1.0
7497.0,272.10125541687,-24.0,8.0,1.0
7498.0,272.10125541687,-24.453125,8.0,1.0
7499.0,271.797767158598,-27.546875,8.0,1.0
7500.0,272.05319166556,-24.0,8.0,1.0
7501.0,271.797767158598,-24.0,8.0,1.0
7502.0,271.749703407288,-24.90625,8.0,1.0
7503.0,272.05319166556,-31.09375,8.0,1.0
7504.0,272.10125541687,-24.0,8.0,1.0
7505.0,272.10125541687,-24.0,8.0,1.0
7506.0,272.10125541687,-23.09375,8.0,1.0
7507.0,271.797767158598,-16.453125,8.0,1.0
7508.0,272.05319166556,-20.0,8.0,1.0
7509.0,272.40474367514304,-20.0,8.0,1.0
7510.0,272.756295684726,-20.453125,8.0,1.0
7511.0,272.804359436035,-24.0,8.0,1.0
7512.0,272.804359436035,-24.0,8.0,1.0
7513.0,272.500871177763,-24.453125,8.0,1.0
